,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,S6,C6,S7,C7,percentage_of_total_chips_hand,percentage_of_hand_bet_pot,percentage_of_total_chips_in_pot,current_stage,move,result,player_hand_ranking
0,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.006666666666666667,0,2,1,3
1,1,1,4,7,2,9,2,1,4,12,0,0,0,0,0.16666666666666666,0.0125,0.006666666666666667,1,2,1,3
2,1,1,4,7,2,9,2,1,4,12,4,5,0,0,0.16666666666666666,0.05,0.012916666666666667,2,1,1,3
3,1,1,4,7,2,9,2,1,4,12,4,5,2,6,0.16666666666666666,0.05,0.012916666666666667,3,0,1,3
0,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.005,0,0,1,3
0,3,2,1,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.005,0,0,1,3
0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,3
0,3,3,4,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,3
0,4,7,4,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.015,0.005,0,2,1,3
0,1,2,1,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,3
0,4,6,1,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.03916666666666667,0,0,1,3
0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.095,0.03916666666666667,0,0,1,6
0,1,7,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.03916666666666667,0,0,1,3
0,1,6,2,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.03916666666666667,0,0,1,3
0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.03916666666666667,0,0,1,3
0,1,1,3,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.135,0.03916666666666667,0,2,1,3
0,1,4,4,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004583333333333333,0,0,1,3
0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004583333333333333,0,0,1,3
0,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,4,7,2,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,6
0,3,5,2,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,3,10,3,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.004583333333333333,0,2,1,7
0,2,8,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.0056166666666666665,0,0,1,7
0,4,12,2,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.0056166666666666665,0,0,1,7
0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0056166666666666665,0,0,1,6
0,2,7,2,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0056166666666666665,0,0,1,3
0,3,2,4,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0056166666666666665,0,0,1,3
0,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0187,0.0056166666666666665,0,2,1,3
0,3,10,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.0075,0,0,1,3
0,4,9,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.025,0.0075,0,1,1,3
1,4,9,4,1,1,2,1,5,2,6,0,0,0,0,0.16666666666666666,0.025,0.0075,1,1,1,7
2,4,9,4,1,1,2,1,5,2,6,3,3,0,0,0.16666666666666666,0.025,0.0075,2,1,1,7
3,4,9,4,1,1,2,1,5,2,6,3,3,1,6,0.16666666666666666,0.025,0.0075,3,1,1,7
0,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0075,0,0,1,3
0,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0075,0,0,1,3
0,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0075,0,0,1,3
0,2,1,4,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.015,0.0075,0,2,1,7
1,2,1,4,13,1,2,1,5,2,6,0,0,0,0,0.16666666666666666,0.015,0.0075,1,2,1,7
2,2,1,4,13,1,2,1,5,2,6,3,3,0,0,0.16666666666666666,0.015,0.0075,2,2,1,7
3,2,1,4,13,1,2,1,5,2,6,3,3,1,6,0.16666666666666666,0.015,0.0075,3,2,1,7
0,4,11,3,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004166666666666667,0,0,1,7
0,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,0,1,3
0,2,11,4,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,3,5,2,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,3
0,4,13,1,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,2,1,7
0,2,13,1,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0675,0.015,0,2,1,7
0,2,6,1,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.015,0,0,1,3
0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.015,0,0,1,7
0,4,5,2,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.015,0,0,1,7
0,1,9,4,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.015,0,0,1,7
0,4,8,1,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.015,0,0,1,7
0,1,13,3,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004166666666666667,0,0,1,7
0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,0,1,6
0,3,11,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,3,13,4,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,1,9,3,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,2,1,7
0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,3
0,1,13,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.07,0.025833333333333333,0,2,1,7
1,1,13,1,12,2,10,3,12,4,9,0,0,0,0,0.16666666666666666,0.07,0.025833333333333333,1,2,1,3
2,1,13,1,12,2,10,3,12,4,9,2,1,0,0,0.16666666666666666,0.205,0.04833333333333333,2,1,1,3
3,1,13,1,12,2,10,3,12,4,9,2,1,1,1,0.16666666666666666,0.205,0.04833333333333333,3,1,1,3
0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.025833333333333333,0,0,1,3
0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.025833333333333333,0,0,1,6
0,3,9,3,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.075,0.025833333333333333,0,1,1,7
1,3,9,3,8,2,10,3,12,4,9,0,0,0,0,0.16666666666666666,0.075,0.025833333333333333,1,1,1,7
2,3,9,3,8,2,10,3,12,4,9,2,1,0,0,0.16666666666666666,0.075,0.04833333333333333,2,1,1,7
3,3,9,3,8,2,10,3,12,4,9,2,1,1,1,0.16666666666666666,0.075,0.04833333333333333,3,1,1,7
0,3,13,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.025833333333333333,0,0,1,7
0,4,8,2,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.025833333333333333,0,0,1,7
0,3,1,4,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.029583333333333333,0,0,1,3
0,2,13,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.085,0.029583333333333333,0,2,1,3
1,2,13,4,1,2,12,1,5,1,2,0,0,0,0,0.16666666666666666,0.085,0.029583333333333333,1,2,1,7
0,3,12,4,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.029583333333333333,0,0,1,7
0,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.029583333333333333,0,0,1,7
0,2,11,2,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0875,0.029583333333333333,0,1,1,7
1,2,11,2,9,2,12,1,5,1,2,0,0,0,0,0.16666666666666666,0.0875,0.029583333333333333,1,0,1,7
0,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.029583333333333333,0,0,1,7
0,4,6,2,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.025,0.008333333333333333,0,1,1,7
1,4,6,2,6,1,6,4,8,2,3,0,0,0,0,0.16666666666666666,0.085,0.018333333333333333,1,1,1,3
2,4,6,2,6,1,6,4,8,2,3,1,4,0,0,0.16666666666666666,0.085,0.018333333333333333,2,1,1,3
3,4,6,2,6,1,6,4,8,2,3,1,4,2,10,0.16666666666666666,0.085,0.018333333333333333,3,1,1,3
0,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.008333333333333333,0,0,1,6
0,1,10,2,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.008333333333333333,0,0,1,7
0,4,7,3,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.008333333333333333,0,0,1,6
0,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.008333333333333333,0,0,1,7
0,2,12,4,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.015,0.008333333333333333,0,2,1,7
1,2,12,4,10,1,6,4,8,2,3,0,0,0,0,0.16666666666666666,0.015,0.018333333333333333,1,2,1,7
2,2,12,4,10,1,6,4,8,2,3,1,4,0,0,0.16666666666666666,0.015,0.018333333333333333,2,2,1,7
3,2,12,4,10,1,6,4,8,2,3,1,4,2,10,0.16666666666666666,0.015,0.018333333333333333,3,2,1,7
0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.021,0.007,0,1,1,7
1,2,8,2,1,3,10,4,13,3,9,0,0,0,0,0.16666666666666666,0.021,0.007,1,0,1,3
0,2,12,1,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.007,0,0,1,7
0,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.007,0,0,1,3
0,3,8,4,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.007,0,0,1,7
0,3,13,3,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.011,0.007,0,2,1,3
1,3,13,3,1,3,10,4,13,3,9,0,0,0,0,0.16666666666666666,0.011,0.007,1,2,1,3
0,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.007,0,0,1,3
0,4,11,3,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.0025,0,0,1,7
0,2,9,4,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.0025,0,,1,7
0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,3
0,2,11,3,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,7
0,3,13,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,7
0,3,6,1,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,3
0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.005,0,0,1,3
0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.005,0,0,1,3
0,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,7
0,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.015,0.005,0,2,1,3
0,3,10,2,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,7
0,3,7,3,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,3
0,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.025,0.009166666666666667,0,2,1,3
1,2,1,1,8,2,10,4,1,1,13,0,0,0,0,0.16666666666666666,0.025,0.009166666666666667,1,2,1,3
0,4,6,3,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.03,0.009166666666666667,0,1,1,3
1,4,6,3,8,2,10,4,1,1,13,0,0,0,0,0.16666666666666666,0.03,0.009166666666666667,1,0,1,3
0,3,12,2,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,7
0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,3
0,4,11,3,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,7
0,4,13,3,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,7
0,2,1,4,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0913,0.04125,0,0,1,3
0,4,6,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.04125,0,0,1,3
0,3,6,1,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.04125,0,0,1,3
0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.04125,0,0,1,3
0,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.04125,0,0,1,7
0,2,13,4,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1462,0.04125,0,2,1,3
0,4,7,3,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004583333333333333,0,0,1,3
0,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004583333333333333,0,0,1,6
0,1,8,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,7
0,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,3,13,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.004583333333333333,0,2,1,3
0,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.0025,0,0,1,7
0,1,12,3,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.0025,0,,1,3
0,4,11,1,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,3
0,4,8,4,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,7
0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,6
0,4,12,3,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0025,0,0,1,7
0,4,6,3,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004583333333333333,0,0,1,3
0,1,6,4,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004583333333333333,0,0,1,3
0,1,2,3,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,1,10,4,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,7
0,2,8,2,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.004583333333333333,0,2,1,7
0,3,10,2,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,7
0,4,3,1,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004166666666666667,0,0,1,3
0,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,0,1,3
0,3,8,4,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,3,7,2,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,3
0,2,11,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,2,1,3
0,4,13,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,3,13,3,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.025,0.009166666666666667,0,2,1,7
1,3,13,3,7,4,3,4,13,4,11,0,0,0,0,0.16666666666666666,0.025,0.009166666666666667,1,2,1,7
2,3,13,3,7,4,3,4,13,4,11,2,13,0,0,0.16666666666666666,0.025,0.009166666666666667,2,2,1,3
0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.03,0.009166666666666667,0,1,1,3
1,1,2,2,1,4,3,4,13,4,11,0,0,0,0,0.16666666666666666,0.03,0.009166666666666667,1,1,1,3
2,1,2,2,1,4,3,4,13,4,11,2,13,0,0,0.16666666666666666,0.03,0.009166666666666667,2,0,1,3
0,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,3
0,4,12,4,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,3
0,2,3,2,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,3
0,3,12,2,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.009166666666666667,0,0,1,3
0,1,7,2,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004583333333333333,0,0,1,3
0,1,9,4,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004583333333333333,0,0,1,3
0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,1,6,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,4,12,2,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.004583333333333333,0,2,1,3
0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004583333333333333,0,0,1,3
0,1,13,4,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.020416666666666666,0,0,1,3
0,4,5,3,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.020416666666666666,0,0,1,3
0,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.020416666666666666,0,0,1,3
0,2,10,2,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.06,0.020416666666666666,0,1,1,3
1,2,10,2,11,2,7,2,5,3,13,0,0,0,0,0.16666666666666666,0.11,0.02875,1,1,1,3
2,2,10,2,11,2,7,2,5,3,13,1,11,0,0,0.16666666666666666,0.285,0.057916666666666665,2,1,1,3
3,2,10,2,11,2,7,2,5,3,13,1,11,4,12,0.16666666666666666,0.285,0.057916666666666665,3,1,1,3
0,4,13,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.020416666666666666,0,0,1,7
0,2,13,2,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0475,0.020416666666666666,0,2,1,3
1,2,13,2,1,2,7,2,5,3,13,0,0,0,0,0.16666666666666666,0.0475,0.02875,1,2,1,3
2,2,13,2,1,2,7,2,5,3,13,1,11,0,0,0.16666666666666666,0.0475,0.057916666666666665,2,2,1,3
3,2,13,2,1,2,7,2,5,3,13,1,11,4,12,0.16666666666666666,0.0475,0.057916666666666665,3,2,1,3
0,1,8,2,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.004166666666666667,0,0,1,7
0,3,6,1,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,0,1,6
0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,3
0,2,11,1,12,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,3
0,2,13,3,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.004166666666666667,0,0,1,7
0,4,11,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.004166666666666667,0,2,1,3
0,1,13,4,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.005833333333333334,0,0,1,7
0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.02,0.005833333333333334,0,1,1,3
1,2,1,2,3,3,8,4,4,2,7,0,0,0,0,0.16666666666666666,0.02,0.005833333333333334,1,1,1,3
2,2,1,2,3,3,8,4,4,2,7,4,6,0,0,0.16666666666666666,0.02,0.005833333333333334,2,0,1,7
0,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005833333333333334,0,0,1,7
0,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005833333333333334,0,0,1,7
0,4,1,1,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.005833333333333334,0,2,1,7
1,4,1,1,8,3,8,4,4,2,7,0,0,0,0,0.16666666666666666,0.01,0.005833333333333334,1,2,1,7
2,4,1,1,8,3,8,4,4,2,7,4,6,0,0,0.16666666666666666,0.01,0.005833333333333334,2,2,1,7
0,4,2,1,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005833333333333334,0,0,1,7
0,3,8,3,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,0,1,1,7
1,3,8,3,5,3,4,2,8,4,10,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,1,1,1,7
2,3,8,3,5,3,4,2,8,4,10,3,6,0,0,0.16666666666666666,0.1575,0.04375,2,2,1,7
0,1,5,1,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,0,1,1,7
1,1,5,1,8,3,4,2,8,4,10,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,1,1,1,7
2,1,5,1,8,3,4,2,8,4,10,3,6,0,0,0.16666666666666666,0.02,0.04375,2,0,1,7
0,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.011666666666666667,0,0,1,7
0,2,12,1,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.011666666666666667,0,0,1,7
0,4,9,3,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.011666666666666667,0,2,1,7
1,4,9,3,9,3,4,2,8,4,10,0,0,0,0,0.16666666666666666,0.01,0.011666666666666667,1,2,1,7
2,4,9,3,9,3,4,2,8,4,10,3,6,0,0,0.16666666666666666,0.0375,0.04375,2,0,1,7
0,1,12,3,10,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,0,1,1,7
1,1,12,3,10,3,4,2,8,4,10,0,0,0,0,0.16666666666666666,0.02,0.011666666666666667,1,1,1,7
2,1,12,3,10,3,4,2,8,4,10,3,6,0,0,0.16666666666666666,0.0475,0.04375,2,0,1,7
0,1,10,3,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.018333333333333333,0,0,1,7
0,1,11,2,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.095,0.018333333333333333,0,2,1,7
0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.018333333333333333,0,0,1,3
0,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.018333333333333333,0,0,1,7
0,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.018333333333333333,0,0,1,6
0,2,12,3,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.018333333333333333,0,0,1,7
0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.005,0,0,1,6
0,1,13,2,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.005,0,0,1,7
0,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,7
0,4,4,1,9,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,7
0,1,12,3,7,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.005,0,0,1,7
0,4,1,2,13,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.015,0.005,0,2,1,7
0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.006666666666666667,0,0,1,6
0,4,11,3,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0225,0.006666666666666667,0,1,1,7
1,4,11,3,11,1,7,3,4,4,6,0,0,0,0,0.16666666666666666,0.0225,0.006666666666666667,1,1,1,7
2,4,11,3,11,1,7,3,4,4,6,1,13,0,0,0.16666666666666666,0.0225,0.006666666666666667,2,1,1,7
3,4,11,3,11,1,7,3,4,4,6,1,13,3,7,0.16666666666666666,0.0225,0.006666666666666667,3,1,1,7
0,1,10,1,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.006666666666666667,0,0,1,7
0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0125,0.006666666666666667,0,2,1,3
1,2,2,4,2,1,7,3,4,4,6,0,0,0,0,0.16666666666666666,0.0125,0.006666666666666667,1,2,1,3
2,2,2,4,2,1,7,3,4,4,6,1,13,0,0,0.16666666666666666,0.0125,0.006666666666666667,2,2,1,3
3,2,2,4,2,1,7,3,4,4,6,1,13,3,7,0.16666666666666666,0.0125,0.006666666666666667,3,0,1,3
0,3,9,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.006666666666666667,0,0,1,7
0,4,8,4,5,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.006666666666666667,0,0,1,7
0,4,2,1,8,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.005,0.039,0,0,1,7
0,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.01,0.039,0,0,1,3
0,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1715,0.039,0,2,1,7
0,1,10,1,11,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0475,0.039,0,0,1,7
0,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.039,0,0,1,6
0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.039,0,0,1,3
